video_name,cq,vmaf,output_size,bitrate
Johnny_1280x720_60_segment_000.mp4,40,94.3,0.65,0.00
Johnny_1280x720_60_segment_001.mp4,10,97.95,30.66,58.08
Johnny_1280x720_60_segment_001.mp4,15,97.67,16.72,27.96
Johnny_1280x720_60_segment_001.mp4,20,97.33,9.39,15.49
Johnny_1280x720_60_segment_001.mp4,25,97,4.93,7.86
Johnny_1280x720_60_segment_001.mp4,30,96.47,2.21,3.54
Johnny_1280x720_60_segment_001.mp4,35,95.64,1.01,0.00
Johnny_1280x720_60_segment_001.mp4,40,94.47,0.56,0.00
KristenAndSara_1280x720_60_segment_000.mp4,10,98.33,29.13,52.43
KristenAndSara_1280x720_60_segment_000.mp4,15,98.01,16.11,27.21
KristenAndSara_1280x720_60_segment_000.mp4,20,97.66,9.33,15.95
KristenAndSara_1280x720_60_segment_000.mp4,25,97.26,4.96,7.58
KristenAndSara_1280x720_60_segment_000.mp4,30,96.7,2.56,3.40
KristenAndSara_1280x720_60_segment_000.mp4,35,95.76,1.35,2.06
KristenAndSara_1280x720_60_segment_000.mp4,40,94.16,0.79,0.00
KristenAndSara_1280x720_60_segment_001.mp4,10,98.49,29.34,52.59
KristenAndSara_1280x720_60_segment_001.mp4,15,98.16,16.28,29.41
KristenAndSara_1280x720_60_segment_001.mp4,20,97.83,9.45,17.30
KristenAndSara_1280x720_60_segment_001.mp4,25,97.46,5.09,7.86
KristenAndSara_1280x720_60_segment_001.mp4,30,96.92,2.66,3.27
KristenAndSara_1280x720_60_segment_001.mp4,35,95.98,1.36,1.85
KristenAndSara_1280x720_60_segment_001.mp4,40,94.47,0.80,0.00
life_1080p30_segment_000.mp4,10,99.98,29.59,52.85
life_1080p30_segment_000.mp4,15,99.97,19.38,37.18
life_1080p30_segment_000.mp4,20,99.67,12.66,26.22
life_1080p30_segment_000.mp4,25,98.78,7.58,15.73
life_1080p30_segment_000.mp4,30,97.48,5.05,7.19
life_1080p30_segment_000.mp4,35,95.4,3.20,4.84
life_1080p30_segment_000.mp4,40,92.31,2.05,2.03
life_1080p30_segment_001.mp4,10,99.4,31.77,30.09
life_1080p30_segment_001.mp4,15,98.79,20.16,20.02
life_1080p30_segment_001.mp4,20,97.75,12.72,11.44
life_1080p30_segment_001.mp4,25,95.6,7.16,7.40
life_1080p30_segment_001.mp4,30,93.41,4.90,5.47
life_1080p30_segment_001.mp4,35,89.21,3.03,3.00
life_1080p30_segment_001.mp4,40,83.49,1.90,0.00
life_1080p30_segment_002.mp4,10,99.71,31.39,94.37
life_1080p30_segment_002.mp4,15,99.41,20.24,44.94
life_1080p30_segment_002.mp4,20,98.72,12.85,29.04
life_1080p30_segment_002.mp4,25,96.9,7.24,18.88
life_1080p30_segment_002.mp4,30,95.21,4.85,11.10
life_1080p30_segment_002.mp4,35,91.62,3.03,3.50
life_1080p30_segment_002.mp4,40,86.02,1.90,3.50
life_1080p30_segment_003.mp4,10,99.85,27.86,55.05
life_1080p30_segment_003.mp4,15,99.75,18.23,33.70
life_1080p30_segment_003.mp4,20,99.67,11.68,23.18
life_1080p30_segment_003.mp4,25,99.19,7.12,12.10
life_1080p30_segment_003.mp4,30,98.18,4.51,7.55
life_1080p30_segment_003.mp4,35,95.61,2.82,4.06
life_1080p30_segment_003.mp4,40,92.79,1.80,2.03
life_1080p30_segment_004.mp4,10,99.24,25.90,83.89
life_1080p30_segment_004.mp4,15,98.95,17.27,23.18
life_1080p30_segment_004.mp4,20,98.65,11.37,13.48
life_1080p30_segment_004.mp4,25,97.82,7.15,13.25
life_1080p30_segment_004.mp4,30,96.66,4.63,3.93
life_1080p30_segment_004.mp4,35,94.63,2.93,5.72
life_1080p30_segment_004.mp4,40,91.21,1.87,0.00
mad900_cif_segment_000.mp4,10,98.45,1.99,3.34
mad900_cif_segment_000.mp4,15,98.12,1.16,1.94
mad900_cif_segment_000.mp4,20,97.12,0.72,1.21
mad900_cif_segment_000.mp4,25,96.97,0.42,0.71
mad900_cif_segment_000.mp4,30,95.83,0.25,0.42
mad900_cif_segment_000.mp4,35,93.99,0.15,0.26
mad900_cif_segment_000.mp4,40,91.03,0.10,0.16
mad900_cif_segment_001.mp4,10,98.06,1.94,3.26
mad900_cif_segment_001.mp4,15,97.7,1.12,1.88
mad900_cif_segment_001.mp4,20,97.33,0.69,1.15
mad900_cif_segment_001.mp4,25,96.67,0.39,0.65
mad900_cif_segment_001.mp4,30,95.65,0.22,0.37
mad900_cif_segment_001.mp4,35,94.07,0.14,0.23
mad900_cif_segment_001.mp4,40,91.21,0.09,0.14
mad900_cif_segment_002.mp4,10,97.86,1.93,3.23
mad900_cif_segment_002.mp4,15,97.53,1.12,1.88
mad900_cif_segment_002.mp4,20,97.23,0.69,1.16
mad900_cif_segment_002.mp4,25,96.64,0.38,0.64
mad900_cif_segment_002.mp4,30,95.83,0.22,0.38
mad900_cif_segment_002.mp4,35,94.31,0.13,0.23
mad900_cif_segment_002.mp4,40,91.99,0.09,0.14
mad900_cif_segment_003.mp4,10,98.11,1.95,3.26
mad900_cif_segment_003.mp4,15,97.75,1.14,1.92
mad900_cif_segment_003.mp4,20,97.34,0.71,1.19
mad900_cif_segment_003.mp4,25,96.67,0.41,0.68
mad900_cif_segment_003.mp4,30,95.66,0.24,0.41
mad900_cif_segment_003.mp4,35,94.02,0.15,0.25
mad900_cif_segment_003.mp4,40,91.4,0.09,0.16
mad900_cif_segment_004.mp4,10,98.46,2.04,3.42
mad900_cif_segment_004.mp4,15,98.08,1.20,2.00
mad900_cif_segment_004.mp4,20,97.54,0.75,1.25
mad900_cif_segment_004.mp4,25,96.76,0.44,0.73
mad900_cif_segment_004.mp4,30,95.59,0.27,0.45
mad900_cif_segment_004.mp4,35,93.71,0.17,0.29
mad900_cif_segment_004.mp4,40,90.59,0.11,0.18
mad900_cif_segment_005.mp4,10,98.82,2.02,3.38
mad900_cif_segment_005.mp4,15,98.43,1.18,1.98
mad900_cif_segment_005.mp4,20,97.94,0.74,1.24
mad900_cif_segment_005.mp4,25,97.13,0.44,0.73
mad900_cif_segment_005.mp4,30,95.87,0.26,0.44
mad900_cif_segment_005.mp4,35,93.65,0.16,0.28
mad900_cif_segment_005.mp4,40,90.31,0.11,0.18
MINECRAFT_segment_000.mp4,10,99.99,67.72,224.70
MINECRAFT_segment_000.mp4,15,99.98,50.75,125.83
MINECRAFT_segment_000.mp4,20,99.96,34.29,74.35
MINECRAFT_segment_000.mp4,25,98.1,12.25,29.96
MINECRAFT_segment_000.mp4,30,98.17,12.17,25.17
MINECRAFT_segment_000.mp4,35,96.24,9.05,17.98
MINECRAFT_segment_000.mp4,40,89.7,5.86,7.87
MINECRAFT_segment_001.mp4,10,99.96,72.57,215.71
MINECRAFT_segment_001.mp4,15,99.9,62.01,145.19
MINECRAFT_segment_001.mp4,20,99.63,39.71,111.85
MINECRAFT_segment_001.mp4,25,92.82,12.24,41.95
MINECRAFT_segment_001.mp4,30,92.94,12.24,29.04
MINECRAFT_segment_001.mp4,35,89.72,9.31,19.36
MINECRAFT_segment_001.mp4,40,81.87,5.79,9.68
MINECRAFT_segment_002.mp4,10,99.95,72.93,174.76
MINECRAFT_segment_002.mp4,15,99.94,61.89,174.23
MINECRAFT_segment_002.mp4,20,99.77,38.78,92.28
MINECRAFT_segment_002.mp4,25,93.23,12.24,33.11
MINECRAFT_segment_002.mp4,30,93.29,12.24,27.96
MINECRAFT_segment_002.mp4,35,90.09,9.10,16.78
MINECRAFT_segment_002.mp4,40,83.04,5.61,7.40
MINECRAFT_segment_003.mp4,10,99.93,69.48,179.76
MINECRAFT_segment_003.mp4,15,99.81,49.09,142.61
MINECRAFT_segment_003.mp4,20,99.49,31.91,83.89
MINECRAFT_segment_003.mp4,25,96.47,12.30,35.95
MINECRAFT_segment_003.mp4,30,96.21,11.55,25.17
MINECRAFT_segment_003.mp4,35,92.65,7.55,23.59
MINECRAFT_segment_003.mp4,40,86.94,4.71,0.01
MINECRAFT_segment_004.mp4,10,99.52,39.74,89.41
MINECRAFT_segment_004.mp4,15,99.43,23.42,73.76
MINECRAFT_segment_004.mp4,20,99.3,15.16,32.19
MINECRAFT_segment_004.mp4,25,98.85,8.99,18.41
MINECRAFT_segment_004.mp4,30,98.32,6.14,12.91
MINECRAFT_segment_004.mp4,35,97.19,3.83,6.29
MINECRAFT_segment_004.mp4,40,94.85,2.42,6.29
MINECRAFT_segment_005.mp4,10,99.06,39.81,60.82
MINECRAFT_segment_005.mp4,15,98.98,24.03,34.08
MINECRAFT_segment_005.mp4,20,98.91,16.28,28.25
MINECRAFT_segment_005.mp4,25,98.58,9.57,13.68
MINECRAFT_segment_005.mp4,30,98.17,6.83,11.44
MINECRAFT_segment_005.mp4,35,97.09,4.36,6.62
MINECRAFT_segment_005.mp4,40,94.32,2.80,3.15
MINECRAFT_segment_006.mp4,10,99.79,45.97,100.66
MINECRAFT_segment_006.mp4,15,99.77,28.41,64.62
MINECRAFT_segment_006.mp4,20,99.73,19.01,55.93
MINECRAFT_segment_006.mp4,25,99.61,11.52,20.97
MINECRAFT_segment_006.mp4,30,99.48,7.65,15.73
MINECRAFT_segment_006.mp4,35,99.11,4.77,10.49
MINECRAFT_segment_006.mp4,40,98.01,3.00,6.29
MINECRAFT_segment_007.mp4,10,98.92,48.53,104.86
MINECRAFT_segment_007.mp4,15,98.75,31.26,62.92
MINECRAFT_segment_007.mp4,20,98.5,20.73,40.59
MINECRAFT_segment_007.mp4,25,97.96,11.94,20.97
MINECRAFT_segment_007.mp4,30,97.2,8.17,16.78
MINECRAFT_segment_007.mp4,35,95.61,4.98,7.19
MINECRAFT_segment_007.mp4,40,92.84,3.07,3.31
MINECRAFT_segment_008.mp4,10,99.45,48.00,83.89
MINECRAFT_segment_008.mp4,15,99.35,31.03,51.12
MINECRAFT_segment_008.mp4,20,99.17,20.41,33.56
MINECRAFT_segment_008.mp4,25,98.66,11.44,23.59
MINECRAFT_segment_008.mp4,30,97.92,7.87,13.60
MINECRAFT_segment_008.mp4,35,96.01,4.82,4.20
MINECRAFT_segment_008.mp4,40,92.22,2.95,4.06
MINECRAFT_segment_009.mp4,10,98.46,28.15,58.98
MINECRAFT_segment_009.mp4,15,98.42,11.68,30.97
MINECRAFT_segment_009.mp4,20,98.3,5.52,16.68
MINECRAFT_segment_009.mp4,25,98.16,2.94,9.68
MINECRAFT_segment_009.mp4,30,97.86,1.59,4.84
MINECRAFT_segment_009.mp4,35,97.3,0.93,3.03
MINECRAFT_segment_009.mp4,40,96.32,0.58,1.77
MINECRAFT_segment_010.mp4,10,97.81,26.46,43.34
MINECRAFT_segment_010.mp4,15,97.76,8.54,14.38
MINECRAFT_segment_010.mp4,20,97.65,3.27,4.49
MINECRAFT_segment_010.mp4,25,97.56,1.44,1.46
MINECRAFT_segment_010.mp4,30,97.4,0.68,0.00
MINECRAFT_segment_010.mp4,35,97.16,0.39,0.00
MINECRAFT_segment_010.mp4,40,96.89,0.25,0.00
MINECRAFT_segment_011.mp4,10,97.89,27.03,44.41
MINECRAFT_segment_011.mp4,15,97.85,9.07,14.88
MINECRAFT_segment_011.mp4,20,97.78,3.50,4.72
MINECRAFT_segment_011.mp4,25,97.69,1.61,1.48
MINECRAFT_segment_011.mp4,30,97.56,0.75,0.00
MINECRAFT_segment_011.mp4,35,97.37,0.42,0.00
MINECRAFT_segment_011.mp4,40,96.92,0.27,0.00
miss_am_qcif_segment_000.mp4,10,97.74,0.61,1.02
miss_am_qcif_segment_000.mp4,15,97.24,0.37,0.61
miss_am_qcif_segment_000.mp4,20,96.96,0.23,0.39
miss_am_qcif_segment_000.mp4,25,96.42,0.15,0.25
miss_am_qcif_segment_000.mp4,30,95.61,0.09,0.14
miss_am_qcif_segment_000.mp4,35,94.26,0.05,0.08
miss_am_qcif_segment_000.mp4,40,91.96,0.03,0.05
mobile_cif_segment_000.mp4,10,99.98,3.01,5.05
mobile_cif_segment_000.mp4,15,99.98,1.90,3.18
mobile_cif_segment_000.mp4,20,99.8,1.19,2.00
mobile_cif_segment_000.mp4,25,98.49,0.76,1.27
mobile_cif_segment_000.mp4,30,95.96,0.48,0.81
mobile_cif_segment_000.mp4,35,92.61,0.32,0.53
mobile_cif_segment_000.mp4,40,88.01,0.21,0.35
mobile_cif_segment_001.mp4,10,99.98,2.55,4.28
mobile_cif_segment_001.mp4,15,99.98,1.62,2.71
mobile_cif_segment_001.mp4,20,99.95,1.06,1.78
mobile_cif_segment_001.mp4,25,99.17,0.69,1.15
mobile_cif_segment_001.mp4,30,97.16,0.45,0.76
mobile_cif_segment_001.mp4,35,93.7,0.30,0.50
mobile_cif_segment_001.mp4,40,88.67,0.20,0.34
mthr_dotr_qcif_segment_000.mp4,10,98.15,0.57,0.95
mthr_dotr_qcif_segment_000.mp4,15,97.83,0.36,0.60
mthr_dotr_qcif_segment_000.mp4,20,97.42,0.24,0.40
mthr_dotr_qcif_segment_000.mp4,25,96.72,0.15,0.26
mthr_dotr_qcif_segment_000.mp4,30,95.65,0.10,0.17
mthr_dotr_qcif_segment_000.mp4,35,93.86,0.06,0.11
mthr_dotr_qcif_segment_000.mp4,40,91.29,0.04,0.07
mthr_dotr_qcif_segment_001.mp4,10,97.82,0.54,0.90
mthr_dotr_qcif_segment_001.mp4,15,97.56,0.34,0.56
mthr_dotr_qcif_segment_001.mp4,20,97.23,0.22,0.37
mthr_dotr_qcif_segment_001.mp4,25,96.68,0.14,0.24
mthr_dotr_qcif_segment_001.mp4,30,95.79,0.09,0.15
mthr_dotr_qcif_segment_001.mp4,35,94.25,0.06,0.10
mthr_dotr_qcif_segment_001.mp4,40,91.67,0.04,0.06
mthr_dotr_qcif_segment_002.mp4,10,97.71,0.54,0.91
mthr_dotr_qcif_segment_002.mp4,15,97.48,0.34,0.56
mthr_dotr_qcif_segment_002.mp4,20,97.21,0.22,0.37
mthr_dotr_qcif_segment_002.mp4,25,96.67,0.14,0.24
mthr_dotr_qcif_segment_002.mp4,30,95.89,0.09,0.15
mthr_dotr_qcif_segment_002.mp4,35,94.59,0.06,0.10
mthr_dotr_qcif_segment_002.mp4,40,92.37,0.04,0.06
mthr_dotr_qcif_segment_003.mp4,10,97.82,0.55,0.92
mthr_dotr_qcif_segment_003.mp4,15,97.55,0.34,0.58
mthr_dotr_qcif_segment_003.mp4,20,97.19,0.22,0.38
mthr_dotr_qcif_segment_003.mp4,25,96.63,0.15,0.24
mthr_dotr_qcif_segment_003.mp4,30,95.67,0.10,0.16
mthr_dotr_qcif_segment_003.mp4,35,94.23,0.06,0.11
mthr_dotr_qcif_segment_003.mp4,40,91.99,0.04,0.07
mthr_dotr_qcif_segment_004.mp4,10,98.13,0.58,0.98
mthr_dotr_qcif_segment_004.mp4,15,97.8,0.37,0.62
mthr_dotr_qcif_segment_004.mp4,20,97.4,0.25,0.42
mthr_dotr_qcif_segment_004.mp4,25,96.73,0.16,0.27
mthr_dotr_qcif_segment_004.mp4,30,95.59,0.11,0.18
mthr_dotr_qcif_segment_004.mp4,35,93.79,0.07,0.12
mthr_dotr_qcif_segment_004.mp4,40,91.11,0.05,0.08
mthr_dotr_qcif_segment_005.mp4,10,98.39,0.58,0.97
mthr_dotr_qcif_segment_005.mp4,15,98.07,0.37,0.62
mthr_dotr_qcif_segment_005.mp4,20,97.66,0.25,0.42
mthr_dotr_qcif_segment_005.mp4,25,96.72,0.16,0.27
mthr_dotr_qcif_segment_005.mp4,30,95.52,0.10,0.17
mthr_dotr_qcif_segment_005.mp4,35,93.31,0.07,0.11
mthr_dotr_qcif_segment_005.mp4,40,90.39,0.04,0.08
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,10,85.64,74.72,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,15,85.61,74.72,346.03
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,20,85.56,74.72,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,25,83.13,25.22,94.38
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,30,83.2,25.23,35.95
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,35,81.9,12.68,31.46
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,40,80.71,3.56,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,10,86.61,74.82,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,15,86.57,74.82,283.12
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,20,86.6,74.62,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,25,84.23,25.22,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,30,84.12,24.91,62.92
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,35,82.68,10.44,0.01
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,40,80.92,3.09,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,10,88.16,74.82,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,15,88.16,74.82,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,20,88.18,74.75,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,25,86.37,25.26,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,30,86.07,22.66,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,35,84.48,6.44,0.00
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,40,82.18,2.35,0.00
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,10,99.99,74.96,0.00
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,15,99.99,74.96,0.00
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,20,99.99,74.86,276.83
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,25,99.97,25.33,0.00
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,30,99.97,25.33,0.02
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,35,99.94,18.41,0.00
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,40,98.48,12.05,0.00
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,10,96.59,74.86,0.00
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,15,96.59,74.86,0.00
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,20,96.6,74.86,0.00
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,25,93.58,25.08,107.86
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,30,93.6,25.07,75.50
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,35,92.55,18.08,48.40
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,40,89.49,10.83,41.95
news_cif_segment_000.mp4,10,98.38,1.52,2.54
news_cif_segment_000.mp4,15,98.19,0.92,1.54
news_cif_segment_000.mp4,20,97.94,0.59,1.00
news_cif_segment_000.mp4,25,97.52,0.38,0.64
news_cif_segment_000.mp4,30,96.74,0.25,0.42
news_cif_segment_000.mp4,35,95.53,0.17,0.28
news_cif_segment_000.mp4,40,93.18,0.11,0.19
news_cif_segment_001.mp4,10,98.38,1.51,2.52
news_cif_segment_001.mp4,15,98.2,0.90,1.52
news_cif_segment_001.mp4,20,97.92,0.59,0.99
news_cif_segment_001.mp4,25,97.5,0.38,0.64
news_cif_segment_001.mp4,30,96.8,0.25,0.42
news_cif_segment_001.mp4,35,95.54,0.17,0.28
news_cif_segment_001.mp4,40,93.39,0.12,0.19
old_town_cross_1080p50_segment_000.mp4,10,98.46,73.32,0.00
old_town_cross_1080p50_segment_000.mp4,15,97.31,48.63,0.00
old_town_cross_1080p50_segment_000.mp4,20,95.98,28.46,0.00
old_town_cross_1080p50_segment_000.mp4,25,94.79,12.61,0.00
old_town_cross_1080p50_segment_000.mp4,30,94.18,9.13,0.00
old_town_cross_1080p50_segment_000.mp4,35,92.93,4.57,0.00
old_town_cross_1080p50_segment_000.mp4,40,90.78,2.38,0.00
old_town_cross_1080p50_segment_001.mp4,10,99.41,73.41,0.00
old_town_cross_1080p50_segment_001.mp4,15,98.36,48.28,0.00
old_town_cross_1080p50_segment_001.mp4,20,97.05,28.59,0.00
old_town_cross_1080p50_segment_001.mp4,25,95.88,12.61,24.20
old_town_cross_1080p50_segment_001.mp4,30,95.31,9.16,11.24
old_town_cross_1080p50_segment_001.mp4,35,94.02,4.66,0.00
old_town_cross_1080p50_segment_001.mp4,40,91.91,2.48,0.00
old_town_cross_2160p50_segment_000.mp4,10,86.49,75.22,0.00
old_town_cross_2160p50_segment_000.mp4,15,86.5,75.22,0.00
old_town_cross_2160p50_segment_000.mp4,20,86.52,75.23,0.00
old_town_cross_2160p50_segment_000.mp4,25,83.89,25.11,0.00
old_town_cross_2160p50_segment_000.mp4,30,83.9,25.10,0.00
old_town_cross_2160p50_segment_000.mp4,35,83.55,23.46,0.00
old_town_cross_2160p50_segment_000.mp4,40,82.15,11.26,0.00
old_town_cross_2160p50_segment_001.mp4,10,87.43,75.17,0.00
old_town_cross_2160p50_segment_001.mp4,15,87.42,75.17,0.00
old_town_cross_2160p50_segment_001.mp4,20,87.44,75.21,0.00
old_town_cross_2160p50_segment_001.mp4,25,84.66,25.07,0.00
old_town_cross_2160p50_segment_001.mp4,30,84.7,25.05,0.00
old_town_cross_2160p50_segment_001.mp4,35,84.45,23.91,0.00
old_town_cross_2160p50_segment_001.mp4,40,83.01,11.60,0.00
pamphlet_cif_segment_000.mp4,10,98.17,1.57,2.64
pamphlet_cif_segment_000.mp4,15,97.86,0.86,1.44
pamphlet_cif_segment_000.mp4,20,97.68,0.51,0.85
pamphlet_cif_segment_000.mp4,25,97.26,0.26,0.44
pamphlet_cif_segment_000.mp4,30,96.62,0.15,0.25
pamphlet_cif_segment_000.mp4,35,95.33,0.09,0.15
pamphlet_cif_segment_000.mp4,40,93.39,0.06,0.11
pamphlet_cif_segment_001.mp4,10,98.51,1.66,2.79
pamphlet_cif_segment_001.mp4,15,98.24,0.94,1.58
pamphlet_cif_segment_001.mp4,20,97.99,0.57,0.96
pamphlet_cif_segment_001.mp4,25,97.53,0.33,0.55
pamphlet_cif_segment_001.mp4,30,96.74,0.20,0.33
pamphlet_cif_segment_001.mp4,35,95.47,0.13,0.21
pamphlet_cif_segment_001.mp4,40,92.96,0.09,0.14
paris_cif_segment_000.mp4,10,99.21,1.92,3.21
paris_cif_segment_000.mp4,15,98.87,1.25,2.09
paris_cif_segment_000.mp4,20,98.31,0.82,1.38
paris_cif_segment_000.mp4,25,97.21,0.53,0.89
paris_cif_segment_000.mp4,30,95.48,0.35,0.59
paris_cif_segment_000.mp4,35,92.86,0.23,0.39
paris_cif_segment_000.mp4,40,89.04,0.16,0.27
paris_cif_segment_001.mp4,10,98.56,1.77,2.96
paris_cif_segment_001.mp4,15,98.32,1.15,1.93
paris_cif_segment_001.mp4,20,97.9,0.77,1.28
paris_cif_segment_001.mp4,25,97.22,0.51,0.85
paris_cif_segment_001.mp4,30,95.96,0.34,0.57
paris_cif_segment_001.mp4,35,94.06,0.23,0.38
paris_cif_segment_001.mp4,40,91.06,0.15,0.26
paris_cif_segment_002.mp4,10,98.05,1.67,2.80
paris_cif_segment_002.mp4,15,97.77,1.08,1.81
paris_cif_segment_002.mp4,20,97.36,0.72,1.20
paris_cif_segment_002.mp4,25,96.79,0.47,0.78
paris_cif_segment_002.mp4,30,95.82,0.31,0.52
paris_cif_segment_002.mp4,35,94.32,0.21,0.35
paris_cif_segment_002.mp4,40,91.83,0.14,0.24
paris_cif_segment_003.mp4,10,98.6,1.79,3.00
paris_cif_segment_003.mp4,15,98.37,1.16,1.94
paris_cif_segment_003.mp4,20,98.03,0.77,1.30
paris_cif_segment_003.mp4,25,97.36,0.51,0.85
paris_cif_segment_003.mp4,30,96.25,0.34,0.57
paris_cif_segment_003.mp4,35,94.58,0.23,0.39
paris_cif_segment_003.mp4,40,91.84,0.16,0.26
paris_cif_segment_004.mp4,10,98.39,1.74,2.92
paris_cif_segment_004.mp4,15,98.11,1.12,1.89
paris_cif_segment_004.mp4,20,97.71,0.75,1.27
paris_cif_segment_004.mp4,25,96.97,0.49,0.83
paris_cif_segment_004.mp4,30,95.8,0.33,0.55
paris_cif_segment_004.mp4,35,94.01,0.22,0.37
paris_cif_segment_004.mp4,40,91.35,0.15,0.25
paris_cif_segment_005.mp4,10,98.44,1.72,2.88
paris_cif_segment_005.mp4,15,98.21,1.12,1.88
paris_cif_segment_005.mp4,20,97.86,0.75,1.26
paris_cif_segment_005.mp4,25,97.25,0.49,0.82
paris_cif_segment_005.mp4,30,96.25,0.33,0.55
paris_cif_segment_005.mp4,35,94.61,0.22,0.37
paris_cif_segment_005.mp4,40,92.17,0.15,0.26
park_joy_1080p50_segment_000.mp4,10,99.99,73.45,0.00
park_joy_1080p50_segment_000.mp4,15,99.99,60.71,0.00
park_joy_1080p50_segment_000.mp4,20,99.98,38.37,0.00
park_joy_1080p50_segment_000.mp4,25,90.85,12.42,27.60
park_joy_1080p50_segment_000.mp4,30,91.06,12.42,27.36
park_joy_1080p50_segment_000.mp4,35,85.98,9.24,0.00
park_joy_1080p50_segment_000.mp4,40,76.67,5.87,0.00
park_joy_1080p50_segment_001.mp4,10,99.78,73.40,153.25
park_joy_1080p50_segment_001.mp4,15,99.48,56.25,0.00
park_joy_1080p50_segment_001.mp4,20,99.1,35.81,0.00
park_joy_1080p50_segment_001.mp4,25,90.16,12.37,0.00
park_joy_1080p50_segment_001.mp4,30,90.36,12.28,0.00
park_joy_1080p50_segment_001.mp4,35,85.65,8.95,16.13
park_joy_1080p50_segment_001.mp4,40,77.35,5.69,0.00
park_joy_2160p50_segment_000.mp4,10,99.72,73.88,0.00
park_joy_2160p50_segment_000.mp4,15,99.72,73.88,0.00
park_joy_2160p50_segment_000.mp4,20,99.73,73.85,0.00
park_joy_2160p50_segment_000.mp4,25,88.44,24.67,0.00
park_joy_2160p50_segment_000.mp4,30,88.46,24.68,0.00
park_joy_2160p50_segment_000.mp4,35,88.76,24.66,0.00
park_joy_2160p50_segment_000.mp4,40,84.09,19.19,0.00
park_joy_2160p50_segment_001.mp4,10,98.38,74.29,0.00
park_joy_2160p50_segment_001.mp4,15,98.24,74.29,0.00
park_joy_2160p50_segment_001.mp4,20,98.21,74.30,0.00
park_joy_2160p50_segment_001.mp4,25,87.56,24.70,0.00
park_joy_2160p50_segment_001.mp4,30,87.66,24.72,0.00
park_joy_2160p50_segment_001.mp4,35,87.88,24.58,0.00
park_joy_2160p50_segment_001.mp4,40,83.18,18.07,0.00
pedestrian_area_1080p25_segment_000.mp4,10,99.97,34.55,69.28
pedestrian_area_1080p25_segment_000.mp4,15,99.96,19.42,35.39
pedestrian_area_1080p25_segment_000.mp4,20,99.82,10.69,18.42
pedestrian_area_1080p25_segment_000.mp4,25,99.58,6.11,9.66
pedestrian_area_1080p25_segment_000.mp4,30,98.93,3.50,0.00
pedestrian_area_1080p25_segment_000.mp4,35,97.2,2.07,4.37
pedestrian_area_1080p25_segment_000.mp4,40,92.87,1.33,0.00
pedestrian_area_1080p25_segment_001.mp4,10,99.97,33.84,68.39
pedestrian_area_1080p25_segment_001.mp4,15,99.88,18.70,32.62
