vmaf,metrics_avg_motion,metrics_avg_edge_density,metrics_avg_texture,metrics_avg_temporal_information,metrics_avg_spatial_information,metrics_avg_color_complexity,metrics_scene_change_count,metrics_avg_motion_variance,metrics_avg_grain_noise,resolution_ordinal,cq_ordinal,metrics_frame_rate_ordinal
99.5,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,1,5
99.18,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,2,5
98.77,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,3,5
98.3,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,4,5
97.84,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,5,5
97.03,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,6,5
95.34,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,7,5
99.99,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,1,5
99.99,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,2,5
99.98,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,3,5
99.95,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,4,5
99.81,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,5,5
99.24,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,6,5
97.68,0.128,0.688,0.462,1.471,0.648,0.468,0,-0.178,0.624,6,7,5
99.93,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,1,5
99.91,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,2,5
99.89,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,3,5
98.54,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,4,5
98.37,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,5,5
92.86,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,6,5
85.72,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,7,5
98.5,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,1,5
97.58,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,2,5
97.04,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,3,5
94.7,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,4,5
94.09,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,5,5
90.13,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,6,5
84.42,-0.337,2.75,0.687,0.81,1.628,0.742,1,-0.531,2.974,6,7,5
99.93,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,1,5
99.92,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,2,5
99.89,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,3,5
99.85,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,4,5
99.79,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,5,5
99.75,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,6,5
99.6,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,7,5
99.55,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,1,5
99.17,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,2,5
98.68,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,3,5
98.34,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,4,5
97.64,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,5,5
96.58,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,6,5
94.0,-0.133,1.164,0.49,0.784,0.776,0.449,0,-0.346,1.065,6,7,5
99.95,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,1,6
99.93,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,2,6
99.76,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,3,6
99.19,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,4,6
98.78,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,5,6
97.83,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,6,6
95.94,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,7,6
99.59,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,1,6
99.25,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,2,6
98.38,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,3,6
97.38,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,4,6
96.81,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,5,6
95.69,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,6,6
93.75,-0.274,1.005,0.715,0.833,0.438,0.728,0,-0.431,0.736,6,7,6
97.57,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,1,4
97.32,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,2,4
97.01,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,3,4
96.46,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,4,4
95.57,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,5,4
94.09,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,6,4
91.89,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,7,4
97.59,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,1,4
97.34,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,2,4
97.03,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,3,4
96.48,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,4,4
95.52,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,5,4
94.11,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,6,4
91.75,-0.655,-0.105,0.607,-0.773,0.141,0.567,0,-0.558,-0.081,3,7,4
99.97,1.065,0.212,0.509,3.594,1.174,0.435,0,0.551,-0.108,7,1,3
99.97,1.065,0.212,0.509,3.594,1.174,0.435,0,0.551,-0.108,7,2,3
99.97,1.065,0.212,0.509,3.594,1.174,0.435,0,0.551,-0.108,7,3,3
99.96,1.065,0.212,0.509,3.594,1.174,0.435,0,0.551,-0.108,7,4,3
99.96,1.065,0.212,0.509,3.594,1.174,0.435,0,0.551,-0.108,7,5,3
99.94,1.065,0.212,0.509,3.594,1.174,0.435,0,0.551,-0.108,7,6,3
99.71,1.065,0.212,0.509,3.594,1.174,0.435,0,0.551,-0.108,7,7,3
98.89,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,1,4
98.65,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,2,4
98.42,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,3,4
98.04,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,4,4
97.4,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,5,4
96.15,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,6,4
93.97,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,7,4
98.24,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,1,4
97.88,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,2,4
97.7,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,3,4
97.28,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,4,4
96.54,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,5,4
95.17,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,6,4
92.69,-0.359,0.529,0.401,-0.342,0.136,0.454,0,-0.236,0.101,3,7,4
97.47,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.6,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.8,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.8,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.36,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.59,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
88.97,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.48,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.65,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.81,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.85,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.56,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.82,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
89.26,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.45,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.53,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.68,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.66,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.25,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.25,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
88.76,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.5,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.54,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.62,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.67,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.2,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.25,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
88.5,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.48,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.57,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.78,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.88,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.65,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
92.03,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
89.44,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.46,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.59,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.8,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.83,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.6,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.99,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
89.9,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.45,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.56,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.65,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.66,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.27,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.28,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
88.89,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.42,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.54,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.61,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.62,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.26,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.5,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
88.84,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.4,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.51,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.61,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.67,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.31,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.43,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
88.83,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.37,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.51,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.66,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.7,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.24,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.49,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
89.04,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.4,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.48,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.6,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.58,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.23,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.21,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
88.91,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.39,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,1,4
96.48,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,2,4
95.59,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,3,4
94.6,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,4,4
93.11,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,5,4
91.1,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,6,4
88.54,-0.655,0.371,0.284,-0.768,0.132,0.284,0,-0.568,0.538,3,7,4
97.11,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.08,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.3,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.7,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.97,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.68,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.69,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.05,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.02,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.26,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.6,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.74,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.52,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.64,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.06,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.03,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.21,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.55,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.79,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.52,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.69,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.09,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.04,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.3,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.74,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.97,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.73,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.67,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.13,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.15,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.39,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.83,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.95,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.66,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.73,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.09,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.06,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.3,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.7,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.94,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.82,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.56,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.1,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.06,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.25,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.53,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.64,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.2,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.15,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.09,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.09,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.18,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.4,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.5,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.19,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.14,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.11,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.1,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.18,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.46,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.71,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.32,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.23,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.1,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.02,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.3,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.59,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.68,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.2,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.39,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.1,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.06,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.27,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.51,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.6,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.3,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.05,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
97.1,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,1,4
96.07,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,2,4
95.29,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,3,4
94.55,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,4,4
93.56,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,5,4
92.18,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,6,4
90.2,-0.655,-0.581,0.411,-0.902,-0.473,0.288,0,-0.568,-0.439,3,7,4
99.98,0.776,2.116,0.589,2.907,2.495,0.6,0,-0.104,2.708,3,1,4
99.98,0.776,2.116,0.589,2.907,2.495,0.6,0,-0.104,2.708,3,2,4
99.98,0.776,2.116,0.589,2.907,2.495,0.6,0,-0.104,2.708,3,3,4
99.97,0.776,2.116,0.589,2.907,2.495,0.6,0,-0.104,2.708,3,4,4
99.96,0.776,2.116,0.589,2.907,2.495,0.6,0,-0.104,2.708,3,5,4
98.62,0.776,2.116,0.589,2.907,2.495,0.6,0,-0.104,2.708,3,6,4
92.27,0.776,2.116,0.589,2.907,2.495,0.6,0,-0.104,2.708,3,7,4
99.21,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,1,4
99.0,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,2,4
98.65,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,3,4
97.99,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,4,4
96.88,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,5,4
95.21,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,6,4
92.97,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,7,4
99.77,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,1,4
99.69,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,2,4
99.46,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,3,4
98.69,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,4,4
96.99,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,5,4
94.09,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,6,4
89.88,-0.38,1.798,0.654,0.478,1.746,0.671,0,-0.32,1.07,1,7,4
99.98,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,1,6
99.9,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,2,6
99.41,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,3,6
98.58,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,4,6
97.27,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,5,6
95.2,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,6,6
92.13,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,7,6
99.94,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,1,6
99.36,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,2,6
98.12,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,3,6
96.75,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,4,6
