vmaf,metrics_avg_motion,metrics_avg_edge_density,metrics_avg_texture,metrics_avg_temporal_information,metrics_avg_spatial_information,metrics_avg_color_complexity,metrics_avg_motion_variance,metrics_avg_grain_noise,resolution_ordinal,cq_ordinal,metrics_frame_rate_ordinal
0.9777,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,0.333333333333333,1
0.9716,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,0.5,1
0.964,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,0.666666666666667,1
0.9524,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,0.833333333333333,1
0.9348,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,1,1
0.9828,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,0,1
0.9799,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,0.166666666666667,1
0.976,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,0.333333333333333,1
0.9705,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,0.5,1
0.9632,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,0.666666666666667,1
0.9525,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,0.833333333333333,1
0.9354,0.25,0.05,0.743,-0.372,0.06,0.775,-0.346,-0.473,0.625,1,1
0.9935,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9869,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.971,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.9203,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.9143,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.8742,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.8242,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.9944,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9895,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.9733,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.9141,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.9129,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.8751,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.8251,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.998,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9924,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.9728,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.9077,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.9041,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.8584,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.8041,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.9931,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9846,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.9623,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.896,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.8946,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.8498,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.7982,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.9924,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9843,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.9596,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.8781,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.8786,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.83,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.7762,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.9936,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.986,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.9618,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.8811,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.8809,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.8313,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.7734,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.9953,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9901,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.9724,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.8994,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.8988,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.8483,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.7879,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.9904,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9826,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.964,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.9129,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.9088,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.8721,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.8243,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.9726,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9673,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.9607,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.9495,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.9344,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.9123,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.8786,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.9713,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9683,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.9641,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.9572,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.9474,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.9335,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.9114,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.9852,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9798,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.9721,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.9542,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.9409,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.9161,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.8797,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
0.9851,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0,1
0.9783,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.166666666666667,1
0.9699,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.333333333333333,1
0.955,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.5,1
0.9346,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.666666666666667,1
0.9054,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,0.833333333333333,1
0.8658,0.99,0.01,-0.511,-0.304,-1.808,-0.539,0.113,-1.199,0.75,1,1
